Date,Site ID,POC,Daily Mean PM2.5 Concentration,Units,Daily AQI Value,Local Site Name,County FIPS Code,County,Site Latitude,Site Longitude
01/23/2025,261630019,1,8.6,ug/m3 LC,48,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/24/2025,261630019,1,8.1,ug/m3 LC,45,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/25/2025,261630019,1,11.7,ug/m3 LC,56,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/26/2025,261630019,1,5,ug/m3 LC,28,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/27/2025,261630019,1,5.7,ug/m3 LC,32,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/28/2025,261630019,1,4.1,ug/m3 LC,23,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/29/2025,261630019,1,3.2,ug/m3 LC,18,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/30/2025,261630019,1,6,ug/m3 LC,33,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/31/2025,261630019,1,9.9,ug/m3 LC,52,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/01/2025,261630019,1,2.9,ug/m3 LC,16,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/02/2025,261630019,1,10.1,ug/m3 LC,53,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/03/2025,261630019,1,20,ug/m3 LC,71,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/04/2025,261630019,1,3.6,ug/m3 LC,20,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/05/2025,261630019,1,3,ug/m3 LC,17,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/06/2025,261630019,1,7.4,ug/m3 LC,41,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/07/2025,261630019,1,6,ug/m3 LC,33,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/08/2025,261630019,1,10.3,ug/m3 LC,53,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/09/2025,261630019,1,7.8,ug/m3 LC,43,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/10/2025,261630019,1,9.6,ug/m3 LC,52,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/11/2025,261630019,1,10.2,ug/m3 LC,53,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/12/2025,261630019,1,9.8,ug/m3 LC,52,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/13/2025,261630019,1,5.6,ug/m3 LC,31,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/14/2025,261630019,1,13.5,ug/m3 LC,59,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/15/2025,261630019,1,15,ug/m3 LC,62,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/16/2025,261630019,1,7.1,ug/m3 LC,39,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/17/2025,261630019,1,3.1,ug/m3 LC,17,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/18/2025,261630019,1,4.9,ug/m3 LC,27,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/19/2025,261630019,1,4.6,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/20/2025,261630019,1,4.5,ug/m3 LC,25,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/21/2025,261630019,1,4.8,ug/m3 LC,27,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/22/2025,261630019,1,13.4,ug/m3 LC,59,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/23/2025,261630019,1,15.7,ug/m3 LC,63,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/24/2025,261630019,1,13.3,ug/m3 LC,59,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/25/2025,261630019,1,7.8,ug/m3 LC,43,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/26/2025,261630019,1,8.7,ug/m3 LC,48,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/27/2025,261630019,1,10.5,ug/m3 LC,54,East 7 Mile,163,Wayne,42.43084042,-83.00013754
02/28/2025,261630019,1,4.6,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/01/2025,261630019,1,2.4,ug/m3 LC,13,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/02/2025,261630019,1,4.1,ug/m3 LC,23,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/03/2025,261630019,1,10.4,ug/m3 LC,53,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/04/2025,261630019,1,9.2,ug/m3 LC,51,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/05/2025,261630019,1,5.1,ug/m3 LC,28,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/06/2025,261630019,1,1.7,ug/m3 LC,9,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/07/2025,261630019,1,5.5,ug/m3 LC,31,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/08/2025,261630019,1,3.4,ug/m3 LC,19,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/09/2025,261630019,1,4.7,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/10/2025,261630019,1,6.9,ug/m3 LC,38,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/11/2025,261630019,1,4.9,ug/m3 LC,27,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/12/2025,261630019,1,2.6,ug/m3 LC,14,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/13/2025,261630019,1,6.2,ug/m3 LC,34,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/14/2025,261630019,1,11.1,ug/m3 LC,55,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/15/2025,261630019,1,7.6,ug/m3 LC,42,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/16/2025,261630019,1,3.4,ug/m3 LC,19,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/17/2025,261630019,1,3.3,ug/m3 LC,18,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/18/2025,261630019,1,5.8,ug/m3 LC,32,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/19/2025,261630019,1,8.7,ug/m3 LC,48,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/20/2025,261630019,1,3.6,ug/m3 LC,20,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/21/2025,261630019,1,4.7,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/22/2025,261630019,1,3,ug/m3 LC,17,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/23/2025,261630019,1,4.1,ug/m3 LC,23,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/24/2025,261630019,1,4.7,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/25/2025,261630019,1,3.1,ug/m3 LC,17,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/26/2025,261630019,1,3.5,ug/m3 LC,19,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/27/2025,261630019,1,9.1,ug/m3 LC,51,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/28/2025,261630019,1,9.4,ug/m3 LC,52,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/29/2025,261630019,1,9.1,ug/m3 LC,51,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/30/2025,261630019,1,7.4,ug/m3 LC,41,East 7 Mile,163,Wayne,42.43084042,-83.00013754
03/31/2025,261630019,1,2.6,ug/m3 LC,14,East 7 Mile,163,Wayne,42.43084042,-83.00013754
04/01/2025,261630019,1,3.1,ug/m3 LC,17,East 7 Mile,163,Wayne,42.43084042,-83.00013754
04/02/2025,261630019,1,4.6,ug/m3 LC,26,East 7 Mile,163,Wayne,42.43084042,-83.00013754
04/03/2025,261630019,1,3.7,ug/m3 LC,21,East 7 Mile,163,Wayne,42.43084042,-83.00013754
04/04/2025,261630019,1,3.4,ug/m3 LC,19,East 7 Mile,163,Wayne,42.43084042,-83.00013754
04/05/2025,261630019,1,4,ug/m3 LC,22,East 7 Mile,163,Wayne,42.43084042,-83.00013754
01/01/2025,261630033,3,3.1,ug/m3 LC,17,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/02/2025,261630033,3,5.2,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/03/2025,261630033,3,4.7,ug/m3 LC,26,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/04/2025,261630033,3,2.6,ug/m3 LC,14,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/05/2025,261630033,3,4.2,ug/m3 LC,23,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/06/2025,261630033,3,3.5,ug/m3 LC,19,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/07/2025,261630033,3,3,ug/m3 LC,17,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/08/2025,261630033,3,3.5,ug/m3 LC,19,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/09/2025,261630033,3,6.2,ug/m3 LC,34,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/10/2025,261630033,3,23.3,ug/m3 LC,77,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/11/2025,261630033,3,16.5,ug/m3 LC,65,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/12/2025,261630033,3,15,ug/m3 LC,62,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/13/2025,261630033,3,8,ug/m3 LC,44,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/14/2025,261630033,3,6.4,ug/m3 LC,36,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/15/2025,261630033,3,7.7,ug/m3 LC,43,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/16/2025,261630033,3,18.6,ug/m3 LC,69,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/17/2025,261630033,3,11.6,ug/m3 LC,56,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/18/2025,261630033,3,5.6,ug/m3 LC,31,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/19/2025,261630033,3,3.2,ug/m3 LC,18,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/20/2025,261630033,3,4.3,ug/m3 LC,24,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/21/2025,261630033,3,6.2,ug/m3 LC,34,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/22/2025,261630033,3,9.5,ug/m3 LC,52,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/23/2025,261630033,3,10.1,ug/m3 LC,53,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/24/2025,261630033,3,9.8,ug/m3 LC,52,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/25/2025,261630033,3,13.3,ug/m3 LC,59,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/26/2025,261630033,3,5.7,ug/m3 LC,32,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/27/2025,261630033,3,7.6,ug/m3 LC,42,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/28/2025,261630033,3,5.2,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/29/2025,261630033,3,4,ug/m3 LC,22,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/30/2025,261630033,3,8.2,ug/m3 LC,46,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/31/2025,261630033,3,10.2,ug/m3 LC,53,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/01/2025,261630033,3,3.1,ug/m3 LC,17,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/02/2025,261630033,3,10.7,ug/m3 LC,54,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/03/2025,261630033,3,18.7,ug/m3 LC,69,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/04/2025,261630033,3,4.3,ug/m3 LC,24,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/05/2025,261630033,3,3.7,ug/m3 LC,21,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/06/2025,261630033,3,8.1,ug/m3 LC,45,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/07/2025,261630033,3,7.3,ug/m3 LC,41,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/08/2025,261630033,3,10.4,ug/m3 LC,53,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/09/2025,261630033,3,7.9,ug/m3 LC,44,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/10/2025,261630033,3,9.8,ug/m3 LC,52,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/11/2025,261630033,3,10.8,ug/m3 LC,54,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/12/2025,261630033,3,10.5,ug/m3 LC,54,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/13/2025,261630033,3,6.4,ug/m3 LC,36,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/14/2025,261630033,3,14.4,ug/m3 LC,61,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/15/2025,261630033,3,18.1,ug/m3 LC,68,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/16/2025,261630033,3,7,ug/m3 LC,39,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/17/2025,261630033,3,3.7,ug/m3 LC,21,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/18/2025,261630033,3,5.7,ug/m3 LC,32,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/19/2025,261630033,3,6.2,ug/m3 LC,34,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/20/2025,261630033,3,5.2,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/21/2025,261630033,3,5.9,ug/m3 LC,33,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/22/2025,261630033,3,15.6,ug/m3 LC,63,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/23/2025,261630033,3,17.2,ug/m3 LC,66,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/24/2025,261630033,3,15.2,ug/m3 LC,62,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/25/2025,261630033,3,9.1,ug/m3 LC,51,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/26/2025,261630033,3,10.5,ug/m3 LC,54,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/27/2025,261630033,3,10.9,ug/m3 LC,54,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
02/28/2025,261630033,3,6.1,ug/m3 LC,34,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/01/2025,261630033,3,2.9,ug/m3 LC,16,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/02/2025,261630033,3,6.5,ug/m3 LC,36,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/03/2025,261630033,3,13.7,ug/m3 LC,60,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/04/2025,261630033,3,11.6,ug/m3 LC,56,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/05/2025,261630033,3,7.3,ug/m3 LC,41,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/06/2025,261630033,3,2.6,ug/m3 LC,14,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/07/2025,261630033,3,7.5,ug/m3 LC,42,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/08/2025,261630033,3,5.2,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/09/2025,261630033,3,7.3,ug/m3 LC,41,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/10/2025,261630033,3,9.6,ug/m3 LC,52,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/11/2025,261630033,3,6.5,ug/m3 LC,36,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/12/2025,261630033,3,3.3,ug/m3 LC,18,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/13/2025,261630033,3,8,ug/m3 LC,44,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/14/2025,261630033,3,12.2,ug/m3 LC,57,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/15/2025,261630033,3,9.1,ug/m3 LC,51,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/16/2025,261630033,3,4.8,ug/m3 LC,27,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/17/2025,261630033,3,4.3,ug/m3 LC,24,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/18/2025,261630033,3,7.1,ug/m3 LC,39,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/19/2025,261630033,3,11.4,ug/m3 LC,55,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/20/2025,261630033,3,5.3,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/21/2025,261630033,3,7.4,ug/m3 LC,41,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/22/2025,261630033,3,4,ug/m3 LC,22,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/23/2025,261630033,3,4.5,ug/m3 LC,25,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/24/2025,261630033,3,6.3,ug/m3 LC,35,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/25/2025,261630033,3,3.7,ug/m3 LC,21,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/26/2025,261630033,3,4.1,ug/m3 LC,23,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/27/2025,261630033,3,9.3,ug/m3 LC,51,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/28/2025,261630033,3,12.8,ug/m3 LC,58,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/29/2025,261630033,3,12.8,ug/m3 LC,58,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/30/2025,261630033,3,11,ug/m3 LC,55,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
03/31/2025,261630033,3,3.2,ug/m3 LC,18,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
04/01/2025,261630033,3,3.6,ug/m3 LC,20,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
04/02/2025,261630033,3,5.3,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
04/03/2025,261630033,3,5.2,ug/m3 LC,29,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
04/04/2025,261630033,3,3.6,ug/m3 LC,20,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
04/05/2025,261630033,3,4.3,ug/m3 LC,24,PROPERTY OWNED BY DEARBORN PUBLIC SCHOOLS,163,Wayne,42.306666,-83.148889
01/01/2025,261630093,1,7.7,ug/m3 LC,43,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/02/2025,261630093,1,9.7,ug/m3 LC,52,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/03/2025,261630093,1,8.7,ug/m3 LC,48,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/04/2025,261630093,1,6.3,ug/m3 LC,35,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/05/2025,261630093,1,8.6,ug/m3 LC,48,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/06/2025,261630093,1,7,ug/m3 LC,39,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/07/2025,261630093,1,5.4,ug/m3 LC,30,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/08/2025,261630093,1,6.2,ug/m3 LC,34,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/09/2025,261630093,1,10.4,ug/m3 LC,53,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/10/2025,261630093,1,28.9,ug/m3 LC,88,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/11/2025,261630093,1,20.3,ug/m3 LC,72,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/12/2025,261630093,1,20,ug/m3 LC,71,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/13/2025,261630093,1,13.8,ug/m3 LC,60,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/14/2025,261630093,1,12.9,ug/m3 LC,58,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/15/2025,261630093,1,15.1,ug/m3 LC,62,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/16/2025,261630093,1,21.9,ug/m3 LC,75,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/17/2025,261630093,1,15.8,ug/m3 LC,63,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/18/2025,261630093,1,9.8,ug/m3 LC,52,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/19/2025,261630093,1,7.3,ug/m3 LC,41,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/20/2025,261630093,1,11.7,ug/m3 LC,56,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/21/2025,261630093,1,16.2,ug/m3 LC,64,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/22/2025,261630093,1,15.7,ug/m3 LC,63,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/23/2025,261630093,1,16.5,ug/m3 LC,65,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/24/2025,261630093,1,19.9,ug/m3 LC,71,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/25/2025,261630093,1,19.2,ug/m3 LC,70,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/26/2025,261630093,1,8.5,ug/m3 LC,47,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/27/2025,261630093,1,13.5,ug/m3 LC,59,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/28/2025,261630093,1,9.5,ug/m3 LC,52,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/29/2025,261630093,1,7,ug/m3 LC,39,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/30/2025,261630093,1,8.6,ug/m3 LC,48,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
01/31/2025,261630093,1,7.4,ug/m3 LC,41,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/01/2025,261630093,1,6.4,ug/m3 LC,36,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/02/2025,261630093,1,8.6,ug/m3 LC,48,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/03/2025,261630093,1,10,ug/m3 LC,53,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/04/2025,261630093,1,5.8,ug/m3 LC,32,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/05/2025,261630093,1,6.8,ug/m3 LC,38,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/06/2025,261630093,1,6.4,ug/m3 LC,36,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/07/2025,261630093,1,10.1,ug/m3 LC,53,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/08/2025,261630093,1,7.9,ug/m3 LC,44,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/09/2025,261630093,1,7.5,ug/m3 LC,42,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/10/2025,261630093,1,15,ug/m3 LC,62,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/11/2025,261630093,1,18.2,ug/m3 LC,68,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
02/12/2025,261630093,1,13.9,ug/m3 LC,60,ELIZA-NR,163,Wayne,42.38599805,-83.26618866
